ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1994,13,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1994,17,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1994,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1994,16,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1994,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1994,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1994,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_O,1994,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1994,7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,1995,6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,1995,28,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,1995,34,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,1995,7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1995,6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1995,15,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1995,1.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,1995,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1995,13,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1995,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,1995,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1995,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1995,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,1995,24,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1995,6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,1996,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,1996,14,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,1996,12,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,1996,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1996,13,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1996,13,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1996,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,1996,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1996,18,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1996,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,1996,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1996,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1996,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1996,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,1997,3.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,1997,17.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,1997,29.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,1997,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1997,1.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1997,11.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1997,1.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,1997,1.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1997,8.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1997,1.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,1997,2.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1997,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1997,0.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,1997,0.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_O,1997,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1997,3.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,1998,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,1998,17.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,1998,21.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,1998,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1998,3.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1998,6.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1998,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,1998,1.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1998,11,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1998,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,1998,2.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1998,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1998,0.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,1998,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_O,1998,3.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1998,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,1999,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,1999,11.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,1999,15,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,1999,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,1999,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,1999,8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,1999,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,1999,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,1999,9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,1999,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,1999,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,1999,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,1999,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,1999,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_O,1999,2.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,1999,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2000,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2000,14.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2000,17,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2000,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2000,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2000,7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2000,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2000,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2000,8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2000,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2000,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2000,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2000,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2000,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2001,2.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2001,13.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2001,21.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2001,3.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2001,3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2001,8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2001,1.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2001,0.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2001,8.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2001,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2001,1.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2001,1.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2001,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2001,1.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2001,2.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2002,2.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2002,8.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2002,11.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2002,2.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2002,3.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2002,5.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2002,1.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2002,0.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2002,10.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2002,0.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2002,1.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2002,0.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2002,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2002,1.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2002,2.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2003,2.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2003,13.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2003,15.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2003,2.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2003,1.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2003,5.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2003,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2003,0.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2003,11.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2003,0.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2003,1.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2003,2.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2003,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2003,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2003,2.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2004,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2004,12.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2004,6.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2004,2.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2004,2.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2004,5.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2004,1.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2004,0.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2004,7.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2004,0.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2004,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2004,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2004,0.3,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2004,0.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2004,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2005,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2005,14.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2005,4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2005,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2005,2.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2005,3.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2005,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2005,0.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2005,8.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2005,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2005,1.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2005,1.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2005,0.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2005,1.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2005,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2006,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2006,12.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2006,10.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2006,2.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2006,6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2006,4.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2006,0.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2006,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2006,7.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2006,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2006,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2006,0.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2006,0.5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2006,0.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2006,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2007,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2007,7.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2007,4.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2007,3.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2007,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2007,4.7,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2007,0.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2007,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2007,8.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2007,0,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_K,2007,0.8,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_L,2007,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_M,2007,0.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_N,2007,1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_AGGREGATE_TOTAL,2007,2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_TOTAL,2008,2.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_A,2008,13.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_C,2008,5,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_D,2008,2.9,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_E,2008,1.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_F,2008,4.4,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_G,2008,0.6,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_H,2008,0.2,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_I,2008,11.1,,,T13:150_I4:216,S3:26_S4:34
AUS,INJ_FATL_ECO_RT,FA:877,ECO_ISIC3_J,2008,0.3,,,T13:150_I4:216,S3:26_S4:34
